"id","name","location","fullAddress","description","history","image","liveUrl","channelId","heroImages","gallery","rating","reviewsCount","category","liveStatus","openTime","phone","website","mapUrl","viewers","isLive","userId","createdAt","updatedAt","poojaCommissionRate","productCommissionRate","templeId","slug","isActive","accountHolderName","accountNumber","bankName","ifscCode","upiId","subdomain","urlType","pickupLocation","isPrimaryLive","operatingHours"
"cmnq2at9u00lql0g7c6o9v1es","Shree Dattatreya Mandir  ","Sanquelim (Bicholim Taluka), Goa","Desai Nagar, Dattawadi, Sanquelim, Bicholim Taluka, North Goa, Goa – 403505, India","Shree Dattatreya Mandir, also known as Datta Mandir, is one of the oldest and most spiritually significant temples in Goa, located in Sanquelim.

The temple is dedicated to Lord Dattatreya, who represents the holy trinity of Brahma (creator), Vishnu (preserver), and Shiva (destroyer), making it a powerful symbol of divine unity.

This temple is believed to have remained untouched during historical invasions, which adds to its historical and religious importance.

The architecture of the temple reflects a blend of traditional Goan and classical styles, with a peaceful and spiritually uplifting ambiance.

The interiors are beautifully designed with marble and intricate carvings, enhancing the devotional experience for visitors.

The temple is surrounded by lush greenery and natural beauty, creating a calm and serene environment ideal for meditation and prayer.

Devotees strongly believe that visiting this temple helps in mental peace and healing from stress and difficulties.

One of the most important festivals celebrated here is Datta Jayanti, which attracts a large number of devotees from across Goa and nearby states.

The temple is also located close to the famous Arvalem Waterfalls, making it a popular spiritual and tourist destination.

Due to its peaceful surroundings and divine significance, the temple continues to be a major center of devotion and spiritual practice in Goa.",,"/uploads/temples/1775653588064-cropped-image.jpg",,,"[""/uploads/temples/1775653588071-cropped-image.jpg""]",,"4.5","0","Lord Dattatreya","false","","1234512345","https://dattatreyatemple.in","https://maps.app.goo.gl/oXwqv5cGMuzLU7ut8","","false","cmnq2at9u00lpl0g71d4f7k5v","2026-04-08 13:06:28.146","2026-04-15 12:20:58.134","5","10","TMP-F78THT","dattatreya","true",,,,,,"dattatreya","slug","TEMPLE_Z4923","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""06:00 AM"",""active"":true},{""end"":""08:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnraor6n0085l0jzp9krov0v","Shri Siddhivinayak Ganesh Mandir","Candolim (Bardez Taluka), Goa","GQ7F+892, Candolim, Goa 403515","Shri Siddhivinayak Ganesh Mandir is a peaceful and spiritually uplifting temple located in Candolim, North Goa. The temple is dedicated to Lord Ganesha, worshipped here as Siddhivinayak, who is believed to remove obstacles and grant success and prosperity to devotees.

The temple is surrounded by lush greenery, creating a calm and serene environment ideal for prayer and meditation. The main shrine is beautifully decorated with intricate carvings and colorful murals, enhancing the spiritual atmosphere for visitors.

Devotees regularly visit the temple to seek blessings before starting new ventures, as Lord Ganesha is considered the first deity to be worshipped in Hindu traditions. The temple is especially vibrant during Ganesh Chaturthi, when it is decorated with lights, flowers, and traditional arrangements, attracting a large number of devotees.

Despite being located near popular tourist areas like Candolim and Sinquerim, the temple maintains a शांत and divine ambiance. It offers a perfect combination of spirituality and natural beauty, making it a must-visit for both devotees and travelers.

The temple reflects traditional Goan temple culture and serves as an important place of worship for the local community. Visitors often experience a sense of peace, devotion, and positivity during their visit.",,"/uploads/temples/1775728141651-cropped-image.jpg",,,"[""/uploads/temples/1775728141660-cropped-image.jpg""]",,"4.3","0","Lord Ganesha","false","","1231231231","https://siddhivinayaktemple.in","https://maps.app.goo.gl/VGS2saCSLtETycbx7","","false","cmnraor6n0084l0jz532iku96","2026-04-09 09:49:01.727","2026-04-15 12:20:58.134","5","10","TMP-23W85G","siddhivinayak-ganesh","true",,,,,,"siddhivinayak-ganesh","slug","TEMPLE_7MFUL","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""06:00 AM"",""active"":true},{""end"":""08:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnrb8apx0087l0jzgdcen7n3","Shri Someshwara Temple (Shirvoi)","Shirvoi (Ponda Taluka), Goa","634V+M2G, Sirvoi, Goa 403705, India","Shri Someshwara Temple located in Shirvoi village of Ponda Taluka is a peaceful and spiritually significant temple dedicated to Lord Shiva, worshipped here as Someshwara. The temple is surrounded by natural greenery and a calm village environment, creating a serene atmosphere ideal for devotion and meditation.

The temple holds strong importance among local devotees and is considered a sacred place for seeking blessings, especially for peace, prosperity, and protection. Like many traditional Goan temples, it follows simple yet culturally rich architectural elements, reflecting regional heritage and devotion.

The surroundings of the temple enhance its spiritual charm, making it a quiet retreat away from crowded tourist spots. Devotees regularly visit for daily पूजा and special rituals dedicated to Lord Shiva.

During festivals like Mahashivratri and Shravan month, the temple becomes vibrant with भक्तिमय celebrations, attracting devotees from nearby areas. Special rituals, abhishek, and prayers are conducted with great श्रद्धा during these occasions.

The temple continues to serve as an important center of faith and cultural identity for the local community. Its peaceful ambiance and religious significance make it a must-visit place for devotees seeking divine blessings and spiritual calmness.",,"/uploads/temples/1775729053441-cropped-image.jpg",,,"[]",,"4.4","0","Lord Someshwara","false","","1212121212","https://someshwara.in","https://maps.app.goo.gl/tQTCTt7yATRyg7ii6","","false","cmnrb8apx0086l0jzs24tqyqr","2026-04-09 10:04:13.51","2026-04-15 12:20:58.134","5","10","TMP-KFHR0U","someshwara","true",,,,,,"someshwara","slug","TEMPLE_OVD9E","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""06:00 AM"",""active"":true},{""end"":""08:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnrbrhye0089l0jzb9tfo27z","Shree Shantadurga Kunkallikarin Temple","Fatorpa (Quepem Taluka), Goa","Shree Shantadurga Kunkallikarin Temple, Fatorpa Village, Quepem Taluka, South Goa, Goa – 403703, India","Shree Shantadurga Kunkallikarin Temple is one of the most ancient and revered temples in Goa, located in the peaceful village of Fatorpa in South Goa. The temple is dedicated to Goddess Shantadurga, a divine form of Goddess Parvati known for bringing peace by mediating between Lord Shiva and Lord Vishnu.

The deity originally belonged to Cuncolim (Kunkalli) and was relocated to Fatorpa in the 16th century to protect it from destruction during Portuguese rule. This historical movement is the reason behind the name “Kunkallikarin,” meaning the goddess from Kunkalli.

The temple has undergone several renovations over the centuries, with major reconstruction taking place during the Maratha period and later modern developments enhancing its structure.

Architecturally, the temple is grand and unique, featuring a tall shikhara, a massive entrance gate (Mahadwar), and one of the tallest deepastambhas (lamp towers) in the region. The temple complex is surrounded by hills and lush greenery, creating a peaceful and spiritual environment.

Inside the sanctum, the goddess is worshipped in multiple forms, and the temple also houses several associated deities, making it a spiritually rich complex.

One of the most important events here is the annual “Zatra,” celebrated with great devotion and attracting thousands of devotees from Goa and nearby states.

The temple also celebrates festivals like Navratri, Ram Navami, and other traditional rituals with great enthusiasm.

Due to its historical importance, architectural beauty, and strong spiritual significance, the temple is considered one of the must-visit temples in Goa.",,"/uploads/temples/1775729949275-cropped-image.jpg",,,"[""/uploads/temples/1775729949280-cropped-image.jpg""]",,"4.5","0","Goddess Shantadurga","false","","1212121212","https://shreeshantadurgakunkallikarin.com","https://maps.app.goo.gl/mX3GM5nrLF4x7way9","","false","cmnrbrhye0088l0jz841prmzl","2026-04-09 10:19:09.35","2026-04-15 12:20:58.134","5","10","TMP-7IOMOL","shantadurga","true",,,,,,"shantadurga","slug","TEMPLE_BY2O7","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""06:00 AM"",""active"":true},{""end"":""08:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnrccczp008bl0jzjehwxxrg","Shri Mahaganapati Temple, Khandola","Khandola (Ponda Taluka), Goa","NH 30, Opp. Adwalpalkar Greens Estate, Khandola, Marcel, Ponda Taluka, North Goa, Goa – 403107, India","Shri Mahaganapati Temple located in Khandola is one of the oldest and most revered temples dedicated to Lord Ganesha in Goa. The temple has a deep historical significance, as the original idol dates back to the 13th century and was shifted multiple times to protect it during invasions and Portuguese rule.

Originally situated in Ella (Old Goa), the deity was later moved to places like Divar, Khandepar, and Narve before finally being स्थापित at Khandola, where the temple stands today. This journey reflects the strong devotion of followers who safeguarded their faith through difficult times.

One of the unique features of the temple is that it houses both the ancient idol and a newer idol installed in 1969, placed side by side in the sanctum. This makes the temple historically and spiritually special.

The temple architecture is simple yet traditional, surrounded by greenery and peaceful surroundings that enhance the spiritual experience. Devotees visit regularly to seek blessings for success, prosperity, and removal of obstacles.

Major festivals like Ganesh Chaturthi and Sankashti Chaturthi are celebrated here with great devotion and enthusiasm, attracting a large number of devotees.

The temple is also associated with Kavale Math (Kavale Matha), which is an important spiritual institution of the Goud Saraswat Brahmin community, adding to its cultural importance.

Overall, the temple stands as a symbol of faith, history, and resilience, making it a must-visit spiritual destination in Goa.",,"/uploads/temples/1775731158995-cropped-image.jpg",,,"[]",,"4.4","0","Lord Ganesha","false","","1234512345","https://mahaganapatikhandola.com","https://maps.app.goo.gl/EhsTfWMtWJmcuyD56","","false","cmnrccczo008al0jzfimh3ab2","2026-04-09 10:35:22.693","2026-04-18 04:56:04.831","5","10","TMP-3LR6RD","shri-mahaganapati-temple-khandola","true",,,,,,"shri-mahaganapati-temple-khandola","slug","TEMPLE_ASZXE","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""06:00 AM"",""active"":true},{""end"":""08:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnrdfy0g008il0jzacnhml51","Shri Nirakar Mandir","Mashem, Canacona (South Goa), Goa","Shri Nirakar Temple, Panvel - Kochi - Kanyakumari Hwy, Mashem, Loliem, Goa 403728, Indi","Shri Nirakar Mandir is a unique and spiritually significant temple located in the village of Loliem in Canacona, South Goa. The temple is dedicated to the concept of “Nirakar,” which represents the formless and infinite aspect of the divine, commonly associated with Lord Shiva.

Unlike traditional temples with anthropomorphic idols, the worship here focuses on the abstract and symbolic representation of God, reflecting deeper philosophical beliefs in Hindu spirituality. The term “Nirakar” itself means without form, highlighting the idea that the divine transcends physical shape and attributes.

The temple is closely connected with the local community and also linked historically with the Nirakar Education Society, which has played an important role in the development of education in the region.

Surrounded by greenery and located near the highway, the temple offers a peaceful and serene atmosphere ideal for meditation and spiritual reflection. Devotees visit regularly to seek inner peace and blessings.

The temple complex is simple yet spiritually powerful, emphasizing devotion over grandeur. It also serves as a cultural and social center for nearby villages.

Festivals and local religious events are celebrated here with devotion, bringing together the community and preserving traditional practices.

Due to its unique concept of worship and calm surroundings, the temple attracts both devotees and visitors interested in spiritual philosophy.",,"/uploads/temples/1775732769450-cropped-image.jpg",,,"[]",,"4.5","0","Nirakar","false","","1234567891","https://nirakar.org","https://maps.app.goo.gl/eQ2C5ghGwiAEzgeg6","","false","cmnrdfy0g008hl0jznrl1nxqc","2026-04-09 11:06:09.52","2026-04-15 12:20:58.134","5","10","TMP-3QOVZZ","nirakar-temple","true",,,,,,"nirakar-temple","slug","TEMPLE_BEA3P","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""10:00 AM"",""active"":true},{""end"":""07:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnre2nwz008kl0jzjyvb169a","Shree Mahalaxmi Saunsthan, Bandora","Bandora (Bandode), Ponda Taluka, Goa","Shree Mahalaxmi Saunsthan, Bandora (Bandode), Ponda Taluka, North Goa, Goa – 403401, Indi","Shree Mahalaxmi Saunsthan located in Bandora (Bandode) is one of the most ancient and revered temples in Goa dedicated to Goddess Mahalaxmi. The temple is considered the abode of the original Goddess of the Shakti cult and holds deep spiritual importance among devotees.

The deity Mahalaxmi is worshipped as a form of Adishakti, symbolizing power, strength, and the cosmic energy that governs the universe. She is believed to be the mother of the trinity—Brahma, Vishnu, and Shiva—making the temple highly significant in Hindu tradition.

Historically, the temple has roots dating back several centuries and was associated with dynasties like the Shilahara and Kadamba rulers. During the Portuguese period, the idol was shifted to protect it from destruction, reflecting the strong devotion of followers.

The temple architecture is traditional yet unique, featuring beautifully carved wooden panels, a sabhamandap with rare images of Vishnu’s emanations, and a distinctive idol of the goddess wearing a Shiva Linga on her head.

The temple complex also includes shrines of other deities and offers facilities like accommodation, canteen, and halls for religious functions.

Major festivals such as Navratri, Ram Navami, and annual Jatra are celebrated with great devotion, attracting large numbers of devotees from Goa and nearby states.

Surrounded by greenery and peaceful surroundings, the temple provides a calm and spiritually uplifting environment for visitors. It remains an important center of faith, culture, and heritage in Goa.",,"/uploads/temples/1775733829446-cropped-image.jpg",,,"[""/uploads/temples/1775733829453-cropped-image.jpg"",""/uploads/temples/1775733974305-cropped-image.jpg"",""/uploads/temples/1775734040365-cropped-image.jpg""]",,"4.5","0","Goddess Mahalaxm","false","","7058185480","https://www.mahalaxmibandora.com","https://maps.app.goo.gl/7FWvu2SWU4KLJ4x26","","false","cmnre2nwz008jl0jzn73wubur","2026-04-09 11:23:49.523","2026-04-18 04:55:24.274","5","10","TMP-9SKI66","shree-mahalaxmi-saunsthan-bandora","true",,,,,,"shree-mahalaxmi-saunsthan-bandora","slug","TEMPLE_MWJNL","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""06:00 AM"",""active"":true},{""end"":""08:30 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnremazf008ml0jzade7rb89","Shri Ravalnath Mahalaxmi Temple","Mulgaon (Bicholim), Goa","Mapusa–Bicholim Road, Mulgaon, Bicholim Taluka, North Goa, Goa – 403503, India","Shri Ravalnath Mahalaxmi Temple located in Mulgaon is an important and ancient temple in North Goa, dedicated to both Shri Ravalnath and Goddess Mahalaxmi. The temple holds strong spiritual and cultural significance among local devotees and is considered a sacred place for worship and community gatherings.

Ravalnath is widely worshipped in Goa and coastal Maharashtra as a guardian deity (Kshetrapal), often associated with protection, strength, and justice. Along with him, Goddess Mahalaxmi is worshipped as a form of divine energy and prosperity, making the temple spiritually powerful with dual deity significance.

The temple reflects traditional Goan temple architecture, with a simple yet peaceful structure surrounded by greenery and village surroundings. It serves as an important religious center for nearby communities, where daily rituals and poojas are performed with devotion.

Devotees visit the temple regularly to seek blessings for protection, prosperity, and well-being. The presence of both Ravalnath (a warrior guardian deity) and Mahalaxmi (goddess of wealth and power) makes the temple unique and highly revered.

Festivals and annual jatra are celebrated with great devotion, attracting devotees from surrounding areas. During these occasions, the temple becomes vibrant with traditional rituals, processions, and cultural activities.

The temple continues to play an important role in preserving local traditions, beliefs, and spiritual practices, making it a significant religious landmark in Mulgaon.",,"/uploads/temples/1775734745811-cropped-image.jpg",,,"[]",,"4.5","0","Shri Ravalnath & Goddess Mahalaxmi","false","","9425052101","https://ravlnathmhalaxmi.in","https://maps.app.goo.gl/JRfkixXginvJjxqo9","","false","cmnremazf008ll0jznt0fzglh","2026-04-09 11:39:05.883","2026-04-18 04:58:35.615","5","10","TMP-8MVLL7","shri-ravalnath-mahalaxmi-temple","true",,,,,,"shri-ravalnath-mahalaxmi-temple","slug","TEMPLE_PYXNG","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""06:00 AM"",""active"":true},{""end"":""08:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnwu42tr00dol0jza0evcahf","Shree Mahalasa Narayani Temple ","Mardol (Ponda Taluka), Goa","Shree Mahalasa Narayani Temple, Mardol, Ponda Taluka, North Goa, Goa – 403404, India","Shree Mahalasa Narayani Temple located in Mardol is one of the most prominent and ancient temples in Goa, dedicated to Goddess Mahalasa, considered the Mohini avatar of Lord Vishnu.

The temple has great historical significance, as the original deity was worshipped in Verna but was shifted to Mardol in the 16th century to protect it during Portuguese invasions. This relocation reflects the strong devotion and efforts of followers to preserve their faith.

The temple is known for its beautiful Goan architecture, featuring wooden pillars, a silver-framed doorway, and a विशाल दीपस्तंभ (lamp tower) with multiple tiers that is lit during festivals.

Goddess Mahalasa is worshipped as a powerful form of divine energy and is considered the Kuldevi (family deity) by many communities, especially Goud Saraswat Brahmins.

The temple is surrounded by peaceful natural surroundings, offering a calm and spiritual environment for devotees. It is located close to other famous temples like Mangeshi, making it part of an important pilgrimage circuit in Goa.

Major festivals such as the annual Jatra, Navratri, and Kojagiri Purnima are celebrated with great devotion and attract a large number of devotees.

The temple continues to be an important center of faith, culture, and tradition, where daily rituals and special poojas are performed with devotion.",,"/uploads/temples/1776063100168-cropped-image.jpg",,,"[""/uploads/temples/1776063100178-cropped-image.jpg""]",,"4.5","0","Mahalasa Narayani","false","","1212121212","https://www.mahalasa.org","https://maps.app.goo.gl/W8g4up4aTPKx14Ug8","","false","cmnwu42tr00dnl0jzcryf31g9","2026-04-13 06:51:40.239","2026-04-15 12:20:58.134","5","10","TMP-AJUN71","mahalasa-devi","true",,,,,,"mahalasa-devi","slug","TEMPLE_WH7XL","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""06:00 AM"",""active"":true},{""end"":""09:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnwxuu0v00dql0jzmxtjuped","Shri Kopeshwar Temple","Khidrapur , Kolhapur, Maharashtra","Shri Kopeshwar Temple, Khidrapur Village, Shirol Taluka, Kolhapur District, Maharashtra – 416108, India","Shri Kopeshwar Temple is an ancient and architecturally magnificent temple located in Khidrapur on the banks of the Krishna River in Maharashtra. It is dedicated to Lord Shiva, worshipped here as “Kopeshwar,” meaning the wrathful or angry form of the deity.

The temple dates back to the 11th–12th century and was built by the Shilahara king Gandaraditya, making it one of the oldest temples in the region.

One of the most unique features of this temple is that it houses both Lord Shiva and Lord Vishnu (Dhopeshwar), which is very rare in Indian temples.

The temple is famous for its extraordinary stone architecture and intricate carvings depicting gods, dancers, and mythological scenes. It is often referred to as the “Khajuraho of Maharashtra” due to its artistic beauty.

The structure of the temple is divided into four main parts—Swargamandap, Sabhamandap, Antaral, and Garbhagriha. The Swargamandap is especially unique with an open circular ceiling that allows sunlight to enter, creating a divine ambiance.

Interestingly, unlike most Shiva temples, there is no Nandi idol directly facing the Shiva Lingam inside the sanctum, which makes it architecturally distinctive.

The temple has inscriptions and historical records that reflect the cultural and political history of the region, including battles and royal patronage.

Mahashivratri is the major festival celebrated here, attracting a large number of devotees and tourists.

Surrounded by natural beauty and located near the Maharashtra–Karnataka border, the temple offers a peaceful and spiritually enriching experience.",,"/uploads/temples/1776069387284-cropped-image.jpg",,,"[""/uploads/temples/1776069387294-cropped-image.jpg""]",,"4.4","0","Lord Shiva","false","","1234512345","https://kopeshwar.in","https://maps.app.goo.gl/j5DBmxeeBURtTq817","","false","cmnwxuu0v00dpl0jz9wt7aqc5","2026-04-13 08:36:27.391","2026-04-15 12:20:58.134","5","10","TMP-C095Z0","kopeshwar","true",,,,,,"kopeshwar","slug","TEMPLE_KKAXP","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""06:00 AM"",""active"":true},{""end"":""08:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnwy7xx000dsl0jz23al9piu","Shri Narsobachi Wadi Datta Mandir","Nrusinhawadi , Kolhapur","Shri Narasimha Saraswati Swami Datta Deva Sansthan, Narsobawadi (Narsobachi Wadi), Shirol Taluka, Kolhapur District, Maharashtra – 416104, India","Narsobachi Wadi is one of the most sacred pilgrimage places dedicated to Lord Dattatreya in Maharashtra. The temple is located at the holy confluence of the Krishna and Panchganga rivers, which enhances its spiritual importance.

The temple is associated with Shri Narasimha Saraswati, who is believed to be an incarnation of Lord Dattatreya and stayed here for about 12 years performing penance and spiritual teachings.

Unlike typical temples, there is no idol in the sanctum; instead, devotees worship the sacred “Padukas” (holy footprints), which symbolize the divine presence of the deity.

The temple is known for its powerful spiritual energy, and devotees believe that prayers here help in healing, peace of mind, and removal of difficulties.

Daily rituals include Kakad Aarti, Paduka Pooja, Rudrabhishek, Maha Aarti, and Palkhi procession, which are performed with great devotion throughout the day.

Every Saturday, a special Palkhi procession is carried out, attracting a large number of devotees.

The temple surroundings are very peaceful, with riverbanks, Audumbar trees, and natural beauty, making it ideal for spiritual experience and meditation.

It is one of the most important Datta Sampradaya pilgrimage centers in India, along with places like Ganagapur and Girnar.",,"/uploads/temples/1776069998887-cropped-image.jpg",,,"[]",,"4.5","0","Lord Dattatreya","false","","1234512345","https://narsobachiwadi.in","https://maps.app.goo.gl/jpkJxKuBMM2MfxyD7","","false","cmnwy7xx000drl0jzzmyt0gf5","2026-04-13 08:46:38.964","2026-04-15 12:20:58.134","5","10","TMP-DBE4V1","narsobachi-wadi","true",,,,,,"narsobachi-wadi","slug","TEMPLE_Y3GCG","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""05:00 AM"",""active"":true},{""end"":""10:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnwzh65z00dyl0jzb87pc1l0","Shri Devi Katyayani Temple","Kolhapur, Maharashtra"," Kalambe Turf Thane, Maharashtra 416013, India","Shri Katyayani Devi Mandir is a highly revered temple located in Kolhapur, Maharashtra, dedicated to Goddess Katyayani, one of the nine forms of Goddess Durga. The temple holds great religious importance and is considered a powerful place for seeking strength, courage, and protection.

The temple is situated in the southern part of Kolhapur and is associated with ancient legends mentioned in the Karveer Mahatmya. It is believed that Goddess Katyayani played a crucial role in assisting Goddess Mahalaxmi in defeating the demon Raktabeej, symbolizing the victory of good over evil.

Historically, the temple is believed to be several centuries old and has been visited by Maratha rulers like Chhatrapati Shahu Maharaj. The temple is located on a small hill surrounded by natural beauty, making it a peaceful and scenic spiritual destination.

The architecture of the temple reflects traditional stone construction with a simple yet powerful spiritual ambiance. The temple परिसर also includes sacred spots like Amrut Kund, which is associated with mythological significance.

Devotees visit regularly, especially on Tuesdays and Fridays, which are considered auspicious days for worshipping the Goddess. During Navratri, the temple becomes highly vibrant, attracting a large number of devotees who come to seek blessings.

The temple is also considered one of the important protective shrines around Kolhapur, complementing other famous temples like Mahalaxmi Temple. It remains an important spiritual and cultural landmark of the region.",,"/uploads/temples/1776072109102-cropped-image.jpg",,,"[""/uploads/temples/1776072109107-cropped-image.jpg""]",,"4.5","0","Kolhapur, Maharashtra","false","","9765798711","https://katyanidevi.in","https://maps.app.goo.gl/UcxE76HQyUQxPP9z8","","false","cmnwzh65y00dxl0jzhecexwt6","2026-04-13 09:21:49.175","2026-04-15 12:20:58.134","5","10","TMP-Q8OCCN","katyayani-devi","true",,,,,,"katyayani-devi","slug","TEMPLE_ER8HK","false","[{""end"":""12:00 PM"",""label"":""Morning"",""start"":""05:30 AM"",""active"":true},{""end"":""09:00 PM"",""label"":""Evening"",""start"":""04:00 PM"",""active"":true}]"
"cmnwzvpgg00e0l0jzmiecfmep","Bhavani Mandap Temple","Kolhapur, Maharashtra","Bhavani Mandap, Near Mahalaxmi Temple Kolhapur, Kolhapur, Maharashtra – 416012, India","Bhavani Mandap is a historic and culturally significant structure located in the heart of Kolhapur city, close to the famous Mahalaxmi Temple Kolhapur. It was originally built during the reign of the Maratha Empire rulers and served as a royal court and administrative hall.

The structure reflects traditional Maratha architecture with strong stone construction, large arches, and spacious interiors. It was historically used for darbars, royal meetings, and important state functions. Over time, it has become an important landmark representing Kolhapur’s royal heritage.

Inside the Mandap, there is a shrine dedicated to Goddess Bhavani, who is worshipped as a powerful form of Durga. Devotees visit the place not only for its historical value but also for spiritual purposes.

The location is also known for local markets and traditional shopping areas surrounding the Mandap, making it a vibrant cultural hub. Visitors can experience a blend of history, spirituality, and local lifestyle in one place.

Due to its proximity to major attractions and its historical importance, Bhavani Mandap is a must-visit place in Kolhapur for both devotees and tourists. It also plays a role during local festivals and celebrations, adding to its cultural significance.",,"/uploads/temples/1776072893879-cropped-image.jpg",,,"[]",,"4.5","0","Goddess Bhavani","false","","","https://bhavanitemple","https://maps.app.goo.gl/cCUH49ytjAEeQ4S78","","false","cmnwzvpgg00dzl0jzo8ezemom","2026-04-13 09:33:07.36","2026-04-15 12:20:58.134","5","10","TMP-IW3Y01","bhavani-mandap","true",,,,,,"bhavani-mandap","slug","TEMPLE_CZJVK","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""06:00 AM"",""active"":true},{""end"":""08:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnx1ncid00e2l0jzdevwfjuz","Sadguru Shri Saint Balumama Temple","Adamapur, Kolhapur, Maharashtra","Shri Balumama Devalaya, Adamapur, Taluka Bhudargad, District Kolhapur, Maharashtra – 416208, India","Sadguru Shri Saint Balumama Temple is a well-known spiritual destination located in Adamapur village of Kolhapur district. The temple is dedicated to Saint Balumama, a revered saint believed to have divine powers and deep compassion for devotees. He belonged to the Dhangar (shepherd) community and is widely worshipped across Maharashtra and Karnataka. The temple attracts thousands of devotees, especially on Amavasya (new moon day), when special rituals and gatherings are आयोजित.
The temple परिसर offers a peaceful and devotional atmosphere, making it ideal for meditation and spiritual reflection. Devotees visit to seek blessings for health, prosperity, and protection. Traditional offerings and prasadam are distributed regularly. The temple also conducts daily पूजा and special events during festivals.
The surrounding area has basic facilities for pilgrims, and the temple trust manages the activities and arrangements. Due to its religious importance and strong faith among followers, the temple sees a continuous flow of visitors throughout the year. It is considered one of the significant pilgrimage spots in Kolhapur district.",,"/uploads/temples/1776075756487-cropped-image.jpg",,,"[""/uploads/temples/1776075756493-cropped-image.jpg""]",,"4.5","0","Saint Balumama","false","","1212121212","http://www.balumamamandir.org","https://maps.app.goo.gl/kcDvVYT1V59vohzCA","","false","cmnx1ncid00e1l0jzlxh68rux","2026-04-13 10:22:36.565","2026-04-15 12:20:58.134","5","10","TMP-U4D69A","balumama-admapur","true",,,,,,"balumama-admapur","slug","TEMPLE_LAD1U","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""05:00 AM"",""active"":true},{""end"":""10:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnx3g4n200e6l0jzsurprnfg","Shree Shaneshwar Temple","Shani Shingnapur, Ahmednagar, Maharashtra","Shri Shaneshwar Devasthan, Shani Shingnapur Village, Taluka Nevasa, District Ahmednagar, Maharashtra – 414105, India","Shree Shanidev Temple at Shani Shingnapur is one of the most famous and powerful temples dedicated to Lord Shani in India. The temple is unique because the idol of Shanidev is a self-manifested (Swayambhu) black stone placed in an open-air platform without any roof or enclosure. This symbolizes that Lord Shani observes everything and protects devotees at all times.
The village of Shani Shingnapur is globally known for its tradition of houses without doors or locks, as people strongly believe that Lord Shani protects them from theft and wrongdoing. This belief has made the temple a symbol of faith, justice, and divine protection.
Thousands of devotees visit daily, and the number increases significantly during Shani Amavasya and Saturdays, which are considered highly auspicious for worship. Devotees offer oil (tailabhishek), black sesame seeds, and prayers to reduce the negative effects of Shani in astrology.
The temple has a rich history of more than 500 years and is considered a “jagrut devasthan,” meaning the deity is believed to be spiritually active and responsive to prayers. The peaceful yet powerful spiritual environment attracts pilgrims from all over India.
Special rituals like abhishek, aarti, and prasadam distribution are performed daily. Due to its uniqueness and strong faith among devotees, it remains one of the most visited pilgrimage sites in Maharashtra.",,"/uploads/temples/1776079355591-cropped-image.jpg",,,"[]",,"4.5","0","Lord Shani","false","","2422254224","https://www.shanishingnapurtemple.com","https://maps.app.goo.gl/6XXr6xHF41RjCD5WA","","false","cmnx3g4n200e5l0jz1i816pbn","2026-04-13 11:12:59.006","2026-04-16 10:45:29.795","5","10","TMP-2TE9A3","shaneshwar-temple","true",,,,,,"shaneshwar-temple","slug","TEMPLE_SK3OG","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""07:00 AM"",""active"":true},{""end"":""10:00 PM"",""label"":""Evening"",""start"":""05:00 PM"",""active"":true}]"
