"id","name","category","price","duration","description","time","image","about","benefits","bullets","process","processSteps","isMaster","masterPoojaId","templeId","templeDetails","packages","faqs","reviews","createdAt","updatedAt","status"
"cmnr6pcsi002zl0jzysdijr0b","Graha Shanti","","1500","","[]","","/uploads/poojas/image-1775716525030-550520477.jpg","A vital ritual performed to mitigate the negative influences of planetary alignments (grahas) and bring peace and harmony. This comprehensive ceremony seeks energetic balance in one's life.","[]","[]",,"[]","false","cmnr3rros0009l0jzw6hrfnjr","cmn8gw8m00001l0rlou9ew4x5",,"[{""name"":""Single"",""price"":1500,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":1500,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:57:31.267","2026-04-09 07:57:31.267","true"
"cmnr6pcsj0031l0jz0e1fmaao","Mrityunjay Jap (11000 + Havan)","","2000","","[]","","/uploads/poojas/image-1775716701371-456857384.jpg","An extended and highly potent repetition of the sacred Mrityunjay mantra, chanted 11000 times by priests. This significant spiritual endeavor, followed by a fire ritual, is for profound healing and protection.","[]","[]",,"[]","false","cmnr3vjr4000bl0jzphiudpv2","cmn8gw8m00001l0rlou9ew4x5",,"[{""name"":""Single"",""price"":2000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":2000,""maxPersons"":2,""description"":""For 2 people""}]","[{""a"":"""",""q"":""""}]",,"2026-04-09 07:57:31.268","2026-04-09 07:57:31.268","true"
"cmnr6pcsk0033l0jz7wq0rxl2","Saptashati Path","","2500","","[]","","/uploads/poojas/image-1775716829652-18718360.jpg","The recitation of the complete Saptashati scripture, known for its powerful spiritual vibrations. This sacred chanting is performed to invoke divine protection and overcome adversities.","[]","[]",,"[]","false","cmnr3yaqh000dl0jz5kdx775n","cmn8gw8m00001l0rlou9ew4x5",,"[{""name"":""Single"",""price"":2500,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":2500,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:57:31.269","2026-04-09 07:57:31.269","true"
"cmnr6pcsl0035l0jzkbjbo75u","Saptashati Full Path ","","3000","","[]","","/uploads/poojas/image-1775716927084-30207570.jpg","The most complete and exhaustive form of the Saptashati scripture recitation. This meticulous chanting is a deep spiritual practice aimed at seeking highest divine protection.","[]","[]",,"[]","false","cmnr40dwu000fl0jzxm63i0nu","cmn8gw8m00001l0rlou9ew4x5",,"[{""name"":""Single"",""price"":3000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":2999,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:57:31.27","2026-04-09 07:57:31.27","true"
"cmnr6pcsm0037l0jznqxww7dg","Mrityunjay Jap (11000 with Priest)","","6000","","[]","","/uploads/poojas/image-1775717484826-286743795.jpg","The sacred Mrityunjay mantra chanted 11000 times by an experienced priest on behalf of the devotee. This is a comprehensive spiritual service dedicated to intense prayers for good health and longevity.","[]","[]",,"[]","false","cmnr4cc9r000hl0jzafwjfow1","cmn8gw8m00001l0rlou9ew4x5",,"[{""name"":""Single"",""price"":6000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":6000,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:57:31.271","2026-04-09 07:57:31.271","true"
"cmnr6pcsn0039l0jzts5dxv2q","Maharudra Anushthan","","2000","","[]","","/uploads/poojas/image-1775717643450-407930988.jpg","An advanced and potent ritual of worship involving the powerful recitation of the standard eleven forms of a potent chant (Rudra). This deep spiritual practice is performed for comprehensive blessings and protection.","[]","[]",,"[]","false","cmnr4fqo5000jl0jznnkvopdu","cmn8gw8m00001l0rlou9ew4x5",,"[{""name"":""Single"",""price"":2000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":2000,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:57:31.272","2026-04-09 07:57:31.272","true"
"cmnr6pcsp003bl0jzvmbpmd6i","Laghu Rudra","","6000","","[]","","/uploads/poojas/image-1775717831910-92755343.jpg","A focused and effective ritual involving the traditional repetition of the potent Rudra chant. This is an authentic and essential form of worship for spiritual growth and inner peace.","[]","[]",,"[]","false","cmnr4js2z000ll0jz41yqkvtk","cmn8gw8m00001l0rlou9ew4x5",,"[{""name"":""Single"",""price"":6000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":5999,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:57:31.273","2026-04-09 07:57:31.273","true"
"cmnr6pcsq003dl0jzzq41z1as","Vishnu Sahasranama","","6000","","[]","","/uploads/poojas/image-1775718015487-622274742.jpg","The ritualistic chanting of the complete 1000 names of a supreme divine form. This practice is undertaken to seek abundant prosperity, sound health, and overall well-being.","[]","[]",,"[]","false","cmnr4npqg000nl0jz33byqu1w","cmn8gw8m00001l0rlou9ew4x5",,"[{""name"":""Single"",""price"":6000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":6000,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:57:31.274","2026-04-09 07:57:31.274","true"
"cmnr6pcsr003fl0jz9ac18at3","Navchandi (with Priest)","","10000","","[]","","/uploads/poojas/image-1775718159501-442247507.jpg","A potent ritual performed by a learned priest to address and overcome severe energetic imbalances and obstacles in a devotee's life. This detailed ceremony seeks extensive divine grace and protection.","[]","[]",,"[]","false","cmnr4qsuu000pl0jzcz2mdhqs","cmn8gw8m00001l0rlou9ew4x5",,"[{""name"":""Single"",""price"":10000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":10000,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:57:31.276","2026-04-09 07:57:31.276","true"
"cmnr6pcss003hl0jzs7vgg32l","Navchandi (Fund Only)","","10000","","[]","","/uploads/poojas/image-1775718420921-10984650.jpg","This service is for a devotee to sponsor or contribute funds towards a large-scale, communal Navchandi ritual. This is a virtuous act of supporting a powerful ceremony for overall peace and protection.","[]","[]",,"[]","false","cmnr4wekf000rl0jzzegriz5j","cmn8gw8m00001l0rlou9ew4x5",,"[{""name"":""Single"",""price"":10000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":10000,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:57:31.277","2026-04-09 07:57:31.277","true"
"cmnr6pcst003jl0jzn22o54kj","Sahasra Chandi","","30000","","[]","","/uploads/poojas/image-1775719036890-20644362.jpg","","[]","[]",,"[]","false","cmnr59luq000tl0jzq43srkcx","cmn8gw8m00001l0rlou9ew4x5",,"[{""name"":""Single"",""price"":30000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":30000,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:57:31.278","2026-04-09 07:57:31.278","true"
"cmnr6q4hc003ml0jzyg1e4y4u","Ashtottar Kumkum Archana","","500","","[]","","/uploads/poojas/image-1774602238280-488016933.jpg","","[]","[]",,"[]","false","cmnn6kllv00bxl0g7dk8c3c1v","cmnirhr0u002pl0g7qv0u188a",,"[{""name"":""Single"",""price"":500,""maxPersons"":1,""description"":""For 1 person""}]","[]",,"2026-04-09 07:58:07.152","2026-04-10 05:35:06.943","true"
"cmnr6q4hd003ol0jzpoe79p92","Ekadashi Pooja","","501","","[]","","/uploads/poojas/image-1775714374410-589355111.jpg","","[]","[]",,"[]","false","cmnr2ho9i00o0l0g7bmpcxt6r","cmnirhr0u002pl0g7qv0u188a",,"[{""name"":""Single"",""price"":501,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":501,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:58:07.154","2026-04-10 05:35:06.95","true"
"cmnr6q4hf003ql0jzs2qcwy87","Abhishek Pooja","Prosperity","201","","[]","","/uploads/poojas/image-1775713889899-624035657.jpg","A sacred ritual of bathing a consecrated idol or symbol with holy substances such as water, milk, honey, and yogurt while chanting relevant hymns. This is performed for purification and to invoke divine energy.","[]","[]",,"[]","false","cmnr27aes00nyl0g7l9z0e1om","cmnirhr0u002pl0g7qv0u188a",,"[{""name"":""Single"",""price"":201,""description"":""For 1 person""},{""name"":""Couple"",""price"":201,""description"":""For 2 people""}]","[]",,"2026-04-09 07:58:07.155","2026-04-10 05:35:06.953","true"
"cmnr6q4hg003sl0jzhzzbyly0","Prasad Offering","General","201","","[]","","/uploads/poojas/image-1775654886706-260789733.jpg","A standard service for devotees to offer a set amount of traditional food items or sweets as a sacred offering during a specific ritual time. This is a common way to seek blessings and show devotion.","[]","[]",,"[]","false","cmnq2qxps00lsl0g7tuigafjm","cmnirhr0u002pl0g7qv0u188a",,"[{""name"":""Single"",""price"":201,""description"":""For 1 person""},{""name"":""Couple"",""price"":201,""description"":""For 2 people""}]","[]",,"2026-04-09 07:58:07.157","2026-04-10 05:35:06.954","true"
"cmnr6q4hh003ul0jzhd6333ae","Ashtottar Kumkum Archana","","500","","[]","","/uploads/poojas/image-1775714611025-577404333.jpg","A ritual where kumkum (vermilion) is offered with the simultaneous chanting of 108 names. This is typically performed to invoke blessings for prosperity and overall well-being.","[]","[]",,"[]","false","cmnr2mqu100o2l0g7o22nhnfw","cmnirhr0u002pl0g7qv0u188a",,"[{""name"":""Single"",""price"":500,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":500,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:58:07.158","2026-04-10 05:35:06.957","true"
"cmnr6q4hj003wl0jzf9k3l2op","Shiv Kavach Recitation","Protection","500","","[]","","/uploads/poojas/image-1775714910200-266008288.jpg","A ritual involving the chanting of the Kavach (a protective shield of mantras) related to a specific aspect of the divine. The practice is aimed at seeking energetic protection and safeguarding one's well-being.","[]","[]",,"[]","false","cmnr2t5oh00o4l0g79ssxrpnl","cmnirhr0u002pl0g7qv0u188a",,"[{""name"":""Single"",""price"":500,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":500,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:58:07.159","2026-04-10 05:35:06.961","true"
"cmnr6q4hk003yl0jzdesr8bbi","Brahmin Bhojan","","1500","","[]","","/uploads/poojas/image-1775715220620-591397673.jpg","A virtuous act of offering a complete meal with all due respect and traditional items to learned priests. This is a form of spiritual service, performed for charity and to earn blessings.","[]","[]",,"[]","false","cmnr2zt7900o7l0g73cys2njl","cmnirhr0u002pl0g7qv0u188a",,"[{""name"":""Single"",""price"":1500,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":1500,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:58:07.16","2026-04-10 05:35:06.965","true"
"cmnr6q4hl0040l0jzjttgmd5r","Sahasra Kumkum Archana","","800","","[]","","/uploads/poojas/image-1775715380041-512324847.jpg","An extended kumkum archana performed with the powerful chanting of 1000 distinct names of the divine. This intensive offering is made for significant prosperity and overall auspiciousness.","[]","[]",,"[]","false","cmnr3387m00o9l0g72jy092s0","cmnirhr0u002pl0g7qv0u188a",,"[{""name"":""Single"",""price"":800,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":800,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:58:07.162","2026-04-10 05:35:06.969","true"
"cmnr6q4hm0042l0jzscwaxhjt","Satyanarayan Pooja","","1000","","[]","","/uploads/poojas/image-1775715699954-442819881.jpg","A traditional ritual, often performed as a fund contribution, for the general blessing and peace of a family. It involves the reading of sacred stories that emphasize the value of truth and devotion.","[]","[]",,"[]","false","cmnr3a32200obl0g72k8999hi","cmnirhr0u002pl0g7qv0u188a",,"[{""name"":""Single"",""price"":1000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":1000,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:58:07.163","2026-04-10 05:35:06.971","true"
"cmnr6q4hn0044l0jz0cydb5jr","Mrityunjay Jap (1100 + Havan)","","1000","","[]","","/uploads/poojas/image-1775715835782-623439482.jpg","A short-form intensive chanting of the profound Mrityunjay mantra for an individual's health, vitality, and well-being. This powerful chanting is followed by a small, sacred fire ritual (havan).","[]","[]",,"[]","false","cmnr3czv000odl0g71hewx2nf","cmnirhr0u002pl0g7qv0u188a",,"[{""name"":""Single"",""price"":1000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":1000,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:58:07.164","2026-04-10 05:35:06.974","true"
"cmnr6q4ho0046l0jzapj6eyqd","Mrityunjay Jap (1100 with Priest)","","1000","","[]","","/uploads/poojas/image-1775715972222-912129373.jpg","Chanting of the sacred Mrityunjay mantra performed exclusively by a qualified priest on behalf of the devotee. This service is dedicated to praying for good health and longevity.","[]","[]",,"[]","false","cmnr3fx530001l0jz1lnhmxdr","cmnirhr0u002pl0g7qv0u188a",,"[{""name"":""Single"",""price"":1000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":1000,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:58:07.165","2026-04-10 05:35:06.975","true"
"cmnr6q4hq0048l0jz1gpekasx","Navchandi (Havan)","","1000","","[]","","/uploads/poojas/image-1775716077282-268089118.jpg","A potent and protective fire ritual designed to seek divine intervention for overcoming significant obstacles or misfortunes (doshas). It involves specific invocations for comprehensive well-being.","[]","[]",,"[]","false","cmnr3i67d0003l0jzn03auzfa","cmnirhr0u002pl0g7qv0u188a",,"[{""name"":""Single"",""price"":1000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":1000,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:58:07.166","2026-04-10 05:35:06.976","true"
"cmnr6q4hr004al0jzxjwtzncs","Samuhik Poojan","","1000","","[]","","/uploads/poojas/image-1775716340147-549976722.jpg","A group prayer ceremony where multiple families or individuals gather to perform common rituals together. It is an act of communal worship, seeking combined blessings for the well-being of all participants.","[]","[]",,"[]","false","cmnr3nt1a0005l0jz5wtjfiqq","cmnirhr0u002pl0g7qv0u188a",,"[{""name"":""Single"",""price"":1000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":1001,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:58:07.167","2026-04-10 05:35:06.982","true"
"cmnr6q4hs004cl0jzjq2iajs4","Naivedya Offering","","500","","[]","","/uploads/poojas/image-1775716406495-477960908.jpg","A traditional and beautifully presented food offering made to the divine. Devotees can sponsor this consecrated meal which is then ritually offered at the altar.","[]","[]",,"[]","false","cmnr3p8840007l0jzkzlmahfo","cmnirhr0u002pl0g7qv0u188a",,"[{""name"":""Single"",""price"":500,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":500,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:58:07.168","2026-04-10 05:35:06.985","true"
"cmnr6q4ht004el0jzi3ehgd8u","Graha Shanti","","1500","","[]","","/uploads/poojas/image-1775716525030-550520477.jpg","A vital ritual performed to mitigate the negative influences of planetary alignments (grahas) and bring peace and harmony. This comprehensive ceremony seeks energetic balance in one's life.","[]","[]",,"[]","false","cmnr3rros0009l0jzw6hrfnjr","cmnirhr0u002pl0g7qv0u188a",,"[{""name"":""Single"",""price"":1500,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":1500,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:58:07.169","2026-04-10 05:35:06.988","true"
"cmnr6q4hu004gl0jz0izg0qzs","Mrityunjay Jap (11000 + Havan)","","2000","","[]","","/uploads/poojas/image-1775716701371-456857384.jpg","An extended and highly potent repetition of the sacred Mrityunjay mantra, chanted 11000 times by priests. This significant spiritual endeavor, followed by a fire ritual, is for profound healing and protection.","[]","[]",,"[]","false","cmnr3vjr4000bl0jzphiudpv2","cmnirhr0u002pl0g7qv0u188a",,"[{""name"":""Single"",""price"":2000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":2000,""maxPersons"":2,""description"":""For 2 people""}]","[{""a"":"""",""q"":""""}]",,"2026-04-09 07:58:07.17","2026-04-10 05:35:06.991","true"
"cmnr6q4hv004il0jzl9hx1tc5","Saptashati Path","","2500","","[]","","/uploads/poojas/image-1775716829652-18718360.jpg","The recitation of the complete Saptashati scripture, known for its powerful spiritual vibrations. This sacred chanting is performed to invoke divine protection and overcome adversities.","[]","[]",,"[]","false","cmnr3yaqh000dl0jz5kdx775n","cmnirhr0u002pl0g7qv0u188a",,"[{""name"":""Single"",""price"":2500,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":2500,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:58:07.171","2026-04-10 05:35:06.993","true"
"cmnr6q4hw004kl0jz2t76plss","Saptashati Full Path ","","3000","","[]","","/uploads/poojas/image-1775716927084-30207570.jpg","The most complete and exhaustive form of the Saptashati scripture recitation. This meticulous chanting is a deep spiritual practice aimed at seeking highest divine protection.","[]","[]",,"[]","false","cmnr40dwu000fl0jzxm63i0nu","cmnirhr0u002pl0g7qv0u188a",,"[{""name"":""Single"",""price"":3000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":2999,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:58:07.172","2026-04-10 05:35:06.994","true"
"cmnr6q4hx004ml0jzf3h2w2ad","Mrityunjay Jap (11000 with Priest)","","6000","","[]","","/uploads/poojas/image-1775717484826-286743795.jpg","The sacred Mrityunjay mantra chanted 11000 times by an experienced priest on behalf of the devotee. This is a comprehensive spiritual service dedicated to intense prayers for good health and longevity.","[]","[]",,"[]","false","cmnr4cc9r000hl0jzafwjfow1","cmnirhr0u002pl0g7qv0u188a",,"[{""name"":""Single"",""price"":6000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":6000,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:58:07.173","2026-04-10 05:35:06.996","true"
"cmnr6q4hy004ol0jzurzv7g0f","Maharudra Anushthan","","2000","","[]","","/uploads/poojas/image-1775717643450-407930988.jpg","An advanced and potent ritual of worship involving the powerful recitation of the standard eleven forms of a potent chant (Rudra). This deep spiritual practice is performed for comprehensive blessings and protection.","[]","[]",,"[]","false","cmnr4fqo5000jl0jznnkvopdu","cmnirhr0u002pl0g7qv0u188a",,"[{""name"":""Single"",""price"":2000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":2000,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:58:07.174","2026-04-10 05:35:06.998","true"
"cmnr6q4hz004ql0jzyb5lhhsl","Laghu Rudra","","6000","","[]","","/uploads/poojas/image-1775717831910-92755343.jpg","A focused and effective ritual involving the traditional repetition of the potent Rudra chant. This is an authentic and essential form of worship for spiritual growth and inner peace.","[]","[]",,"[]","false","cmnr4js2z000ll0jz41yqkvtk","cmnirhr0u002pl0g7qv0u188a",,"[{""name"":""Single"",""price"":6000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":5999,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:58:07.175","2026-04-10 05:35:06.999","true"
"cmnr6q4i0004sl0jzvz49mccp","Vishnu Sahasranama","","6000","","[]","","/uploads/poojas/image-1775718015487-622274742.jpg","The ritualistic chanting of the complete 1000 names of a supreme divine form. This practice is undertaken to seek abundant prosperity, sound health, and overall well-being.","[]","[]",,"[]","false","cmnr4npqg000nl0jz33byqu1w","cmnirhr0u002pl0g7qv0u188a",,"[{""name"":""Single"",""price"":6000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":6000,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:58:07.176","2026-04-10 05:35:07.001","true"
"cmnr6q4i0004ul0jzqsg9woam","Navchandi (with Priest)","","10000","","[]","","/uploads/poojas/image-1775718159501-442247507.jpg","A potent ritual performed by a learned priest to address and overcome severe energetic imbalances and obstacles in a devotee's life. This detailed ceremony seeks extensive divine grace and protection.","[]","[]",,"[]","false","cmnr4qsuu000pl0jzcz2mdhqs","cmnirhr0u002pl0g7qv0u188a",,"[{""name"":""Single"",""price"":10000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":10000,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:58:07.177","2026-04-10 05:35:07.003","true"
"cmnr6q4i1004wl0jzemafl6yr","Navchandi (Fund Only)","","10000","","[]","","/uploads/poojas/image-1775718420921-10984650.jpg","This service is for a devotee to sponsor or contribute funds towards a large-scale, communal Navchandi ritual. This is a virtuous act of supporting a powerful ceremony for overall peace and protection.","[]","[]",,"[]","false","cmnr4wekf000rl0jzzegriz5j","cmnirhr0u002pl0g7qv0u188a",,"[{""name"":""Single"",""price"":10000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":10000,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:58:07.178","2026-04-10 05:35:07.005","true"
"cmnr6q4i2004yl0jzoo5sbtod","Sahasra Chandi","","30000","","[]","","/uploads/poojas/image-1775719036890-20644362.jpg","","[]","[]",,"[]","false","cmnr59luq000tl0jzq43srkcx","cmnirhr0u002pl0g7qv0u188a",,"[{""name"":""Single"",""price"":30000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":30000,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:58:07.179","2026-04-10 05:35:07.007","true"
"cmnr6rp7h0050l0jz6u0qurof","Ashtottar Kumkum Archana","","500","","[]","","/uploads/poojas/image-1774602238280-488016933.jpg","","[]","[]",,"[]","false","cmnn6kllv00bxl0g7dk8c3c1v","cmnpy89iz00lml0g7w0zxcpk4",,"[{""name"":""Single"",""price"":500,""maxPersons"":1,""description"":""For 1 person""}]","[]",,"2026-04-09 07:59:20.669","2026-04-09 08:32:11.67","true"
"cmnr6rp7j0052l0jzli0viw6r","Prasad Offering","General","201","","[]","","/uploads/poojas/image-1775654886706-260789733.jpg","A standard service for devotees to offer a set amount of traditional food items or sweets as a sacred offering during a specific ritual time. This is a common way to seek blessings and show devotion.","[]","[]",,"[]","false","cmnq2qxps00lsl0g7tuigafjm","cmnpy89iz00lml0g7w0zxcpk4",,"[{""name"":""Single"",""price"":201,""description"":""For 1 person""},{""name"":""Couple"",""price"":201,""description"":""For 2 people""}]","[]",,"2026-04-09 07:59:20.671","2026-04-09 08:32:11.671","true"
"cmnr6rp7l0054l0jzlef802ui","Abhishek Pooja","Prosperity","201","","[]","","/uploads/poojas/image-1775713889899-624035657.jpg","A sacred ritual of bathing a consecrated idol or symbol with holy substances such as water, milk, honey, and yogurt while chanting relevant hymns. This is performed for purification and to invoke divine energy.","[]","[]",,"[]","false","cmnr27aes00nyl0g7l9z0e1om","cmnpy89iz00lml0g7w0zxcpk4",,"[{""name"":""Single"",""price"":201,""description"":""For 1 person""},{""name"":""Couple"",""price"":201,""description"":""For 2 people""}]","[]",,"2026-04-09 07:59:20.673","2026-04-09 08:32:11.672","true"
"cmnr6rp7m0056l0jz16r396y9","Ekadashi Pooja","","501","","[]","","/uploads/poojas/image-1775714374410-589355111.jpg","","[]","[]",,"[]","false","cmnr2ho9i00o0l0g7bmpcxt6r","cmnpy89iz00lml0g7w0zxcpk4",,"[{""name"":""Single"",""price"":501,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":501,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:59:20.674","2026-04-09 08:32:11.673","true"
"cmnr6rp7o0058l0jzbkimjkg2","Ashtottar Kumkum Archana","","500","","[]","","/uploads/poojas/image-1775714611025-577404333.jpg","A ritual where kumkum (vermilion) is offered with the simultaneous chanting of 108 names. This is typically performed to invoke blessings for prosperity and overall well-being.","[]","[]",,"[]","false","cmnr2mqu100o2l0g7o22nhnfw","cmnpy89iz00lml0g7w0zxcpk4",,"[{""name"":""Single"",""price"":500,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":500,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:59:20.676","2026-04-09 08:32:11.674","true"
"cmnr6rp7p005al0jzewxyjwhq","Shiv Kavach Recitation","Protection","500","","[]","","/uploads/poojas/image-1775714910200-266008288.jpg","A ritual involving the chanting of the Kavach (a protective shield of mantras) related to a specific aspect of the divine. The practice is aimed at seeking energetic protection and safeguarding one's well-being.","[]","[]",,"[]","false","cmnr2t5oh00o4l0g79ssxrpnl","cmnpy89iz00lml0g7w0zxcpk4",,"[{""name"":""Single"",""price"":500,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":500,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:59:20.677","2026-04-09 08:32:11.675","true"
"cmnr6rp7r005cl0jzx2vtfaki","Brahmin Bhojan","","1500","","[]","","/uploads/poojas/image-1775715220620-591397673.jpg","A virtuous act of offering a complete meal with all due respect and traditional items to learned priests. This is a form of spiritual service, performed for charity and to earn blessings.","[]","[]",,"[]","false","cmnr2zt7900o7l0g73cys2njl","cmnpy89iz00lml0g7w0zxcpk4",,"[{""name"":""Single"",""price"":1500,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":1500,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:59:20.679","2026-04-09 08:32:11.676","true"
"cmnr6rp7s005el0jz9cvk65tm","Sahasra Kumkum Archana","","800","","[]","","/uploads/poojas/image-1775715380041-512324847.jpg","An extended kumkum archana performed with the powerful chanting of 1000 distinct names of the divine. This intensive offering is made for significant prosperity and overall auspiciousness.","[]","[]",,"[]","false","cmnr3387m00o9l0g72jy092s0","cmnpy89iz00lml0g7w0zxcpk4",,"[{""name"":""Single"",""price"":800,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":800,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:59:20.68","2026-04-09 08:32:11.677","true"
"cmnr6rp7t005gl0jz3okwe64q","Satyanarayan Pooja","","1000","","[]","","/uploads/poojas/image-1775715699954-442819881.jpg","A traditional ritual, often performed as a fund contribution, for the general blessing and peace of a family. It involves the reading of sacred stories that emphasize the value of truth and devotion.","[]","[]",,"[]","false","cmnr3a32200obl0g72k8999hi","cmnpy89iz00lml0g7w0zxcpk4",,"[{""name"":""Single"",""price"":1000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":1000,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:59:20.682","2026-04-09 08:32:11.678","true"
"cmnr6rp7v005il0jzxc4kw7eb","Mrityunjay Jap (1100 + Havan)","","1000","","[]","","/uploads/poojas/image-1775715835782-623439482.jpg","A short-form intensive chanting of the profound Mrityunjay mantra for an individual's health, vitality, and well-being. This powerful chanting is followed by a small, sacred fire ritual (havan).","[]","[]",,"[]","false","cmnr3czv000odl0g71hewx2nf","cmnpy89iz00lml0g7w0zxcpk4",,"[{""name"":""Single"",""price"":1000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":1000,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:59:20.683","2026-04-09 08:32:11.679","true"
